mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.024599647521972655,0.010210567835509153,0.0018008232116699218,0.0004004481861379237,balanced,gini,12,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 12}",0.9432355825708343,0.9476131331677287,0.9431904093314613,0.9401411239514705,0.9325017100478814,0.941336749746547,0.00501800203146271,153,0.9772158620441371,0.9761683087892012,0.9778003114230738,0.9756680483704262,0.9760310154713042,0.9765767092196285,0.000799494315521994
0.020600080490112305,0.0024163985639103574,0.0014009952545166015,0.0004892597740584562,balanced,gini,13,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 13}",0.9415273691357624,0.9528818806926593,0.9469597148720165,0.9437682255103144,0.9335655398351154,0.9437401289008295,0.006361182187258664,145,0.9807025596716707,0.9815045323661409,0.983456661188427,0.9799211052550619,0.9810157411680255,0.9813201199298651,0.0011857559326999107
0.020586490631103516,0.0010152637677007838,0.0016004562377929688,0.0004896497129970218,balanced,gini,14,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 14}",0.9317576815717719,0.9539709111855131,0.9439860316088851,0.9418835727400368,0.9318734924577888,0.940692653657929,0.00832103437125259,154,0.984618569319941,0.9853888875395691,0.9870094209527818,0.9850144512180316,0.9844170397536682,0.9852896737567983,0.0009224958002309086
0.019999074935913085,0.0006314302675445053,0.0016005992889404296,0.0004907392403690951,balanced,gini,15,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 15}",0.9427883216398849,0.9514076394139036,0.9452928682003097,0.948844367642294,0.9367570291968175,0.9450176249918083,0.005074241918414999,139,0.9870121863412175,0.9878726484724347,0.9897704671615971,0.9873895918846495,0.9873895918846493,0.9878868971489096,0.0009805899312446814
0.020598793029785158,0.0017450853889432378,0.0012003421783447266,0.000400235239339831,balanced,gini,16,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 16}",0.9440654402017523,0.9511898333153327,0.9516254455124743,0.9479983439536307,0.9344115635237787,0.9458577874414053,0.006332019647733886,103,0.9896654606328976,0.988724406771428,0.9913053187498818,0.9888758679501399,0.9898733528175153,0.9896888813843725,0.0009207225555092175
0.02100062370300293,0.0010954966813959863,0.0018002986907958984,0.0004011403185814849,balanced,gini,17,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 17}",0.9495726772069363,0.9494977859380063,0.9493051805450552,0.9471523202649674,0.9395129063613781,0.9470086573846301,0.0038533907394608996,69,0.9908318932930124,0.9896190059828853,0.9924171584938348,0.989879087427845,0.991099547438046,0.9907693385271246,0.0009943916379757554
0.025599288940429687,0.009265374502107354,0.001600790023803711,0.0004894366647771845,balanced,gini,18,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 18}",0.9394042268852317,0.9547917341685567,0.9433830147244123,0.9501260035280987,0.9354753933110127,0.9446350884986531,0.007015933472848427,143,0.9912549051373436,0.9906765355937144,0.9928944804712904,0.9911538575711701,0.992217121792329,0.9916393801131695,0.0008024568613033084
0.021799612045288085,0.002133474927160957,0.0013998031616210937,0.0004887724711464784,balanced,gini,19,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 19}",0.9391886794486296,0.9522536631025669,0.9476131331677287,0.9511898333153328,0.93738524678691,0.9455249167745398,0.006134043717996294,133,0.9917805198545562,0.9912081677042939,0.9928944804712904,0.9922113871819991,0.9932746514031581,0.9922738413230595,0.0007442769137221086
0.02060275077819824,0.000492261920521998,0.0017991065979003906,0.00040233325604588805,balanced,gini,20,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 20}",0.9436505113862933,0.9537279043813226,0.9457032796918313,0.9484339561507722,0.9392951002628074,0.9461616770163339,0.004817905602502957,102,0.9921009288260071,0.9915768694155016,0.9928944804712904,0.9926887091594546,0.9939634793027794,0.9926448934350066,0.0008049167657793631
0.022598743438720703,0.0017432476732790073,0.0015997886657714844,0.0004908557398608719,balanced,gini,21,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 21}",0.9453425587636198,0.95309968679123,0.9457032796918313,0.9511898333153329,0.9399233178528998,0.9470514131615129,0.004674134915438776,68,0.9921009288260071,0.9918426854707912,0.9928944804712904,0.9929002150816203,0.9941206750918213,0.9927717969883061,0.0007955283634158727
0.024000263214111327,0.004648228200828961,0.0015994548797607423,0.00048795575137012534,balanced,gini,22,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 22}",0.9487428195760181,0.9547917341685567,0.9457032796918313,0.9511898333153329,0.9380134643770025,0.9476884249806202,0.0056805793418413745,67,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.025398969650268555,0.008800506780402815,0.001800680160522461,0.00040001984304039004,balanced,gini,23,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 23}",0.9468352247620895,0.9522536631025669,0.9457032796918313,0.9520358570039961,0.9380134643770025,0.9469682727077715,0.005203782427341654,70,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.021400070190429686,0.00048970833956406,0.0016010284423828125,0.0004895324480889564,balanced,gini,24,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 24}",0.9468352247620895,0.9522536631025669,0.9457032796918313,0.9520358570039961,0.9380134643770025,0.9469682727077715,0.005203782427341654,70,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.020400142669677733,0.0004891234311744047,0.002001333236694336,1.2100770512055894e-06,balanced,gini,25,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 25}",0.9468352247620895,0.9522536631025669,0.9457032796918313,0.9520358570039961,0.9380134643770025,0.9469682727077715,0.005203782427341654,70,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.021599340438842773,0.0014971165929080115,0.0014004230499267579,0.000489826323639658,balanced,gini,26,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 26}",0.9468352247620895,0.9522536631025669,0.9457032796918313,0.9520358570039961,0.9380134643770025,0.9469682727077715,0.005203782427341654,70,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.02220015525817871,0.0015994551960599917,0.0020009994506835936,8.844011779304222e-07,balanced,gini,27,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 27}",0.9468352247620895,0.9522536631025669,0.9457032796918313,0.9520358570039961,0.9380134643770025,0.9469682727077715,0.005203782427341654,70,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.026199817657470703,0.0033122049042904663,0.0019993305206298826,3.0059657120655987e-06,balanced,gini,28,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 28}",0.9468352247620895,0.9522536631025669,0.9457032796918313,0.9520358570039961,0.9380134643770025,0.9469682727077715,0.005203782427341654,70,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.02140069007873535,0.0010196463402835786,0.0018001556396484374,0.0003995230888068849,balanced,gini,29,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 29}",0.9468352247620895,0.9522536631025669,0.9457032796918313,0.9520358570039961,0.9380134643770025,0.9469682727077715,0.005203782427341654,70,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.023600149154663085,0.0025768480434245505,0.0024007320404052734,0.0007992520731453367,balanced,gini,30,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 30}",0.9468352247620895,0.9522536631025669,0.9457032796918313,0.9520358570039961,0.9380134643770025,0.9469682727077715,0.005203782427341654,70,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
